              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     559.095     765.534     342.375      67.375
     564.466     765.656     342.500      67.375
     569.837     765.789     342.625      67.375
     575.208     765.932     342.750      67.375
     580.578     766.086     342.875      67.375
     585.948     766.251     343.000      67.375
     591.318     766.426     343.125      67.375
     596.688     766.612     343.250      67.375
     602.057     766.808     343.375      67.375
     607.425     767.015     343.500      67.375
     612.794     767.233     343.625      67.375
     618.161     767.461     343.750      67.375
     623.529     767.700     343.875      67.375
     628.896     767.950     344.000      67.375
     634.262     768.210     344.125      67.375
     639.628     768.481     344.250      67.375
     644.993     768.762     344.375      67.375
     650.358     769.054     344.500      67.375
     655.722     769.357     344.625      67.375
     661.085     769.670     344.750      67.375
     666.448     769.994     344.875      67.375
     671.811     770.328     345.000      67.375
     677.172     770.673     345.125      67.375
     682.533     771.029     345.250      67.375
     687.893     771.395     345.375      67.375
     693.253     771.772     345.500      67.375
     698.611     772.159     345.625      67.375
     703.969     772.557     345.750      67.375
     709.326     772.966     345.875      67.375
     714.683     773.385     346.000      67.375
     720.038     773.815     346.125      67.375
     725.393     774.255     346.250      67.375
     730.746     774.706     346.375      67.375
     736.099     775.168     346.500      67.375
     741.451     775.640     346.625      67.375
     746.802     776.123     346.750      67.375
     752.152     776.616     346.875      67.375
     757.501     777.120     347.000      67.375
     762.849     777.634     347.125      67.375
     768.196     778.159     347.250      67.375
     773.542     778.695     347.375      67.375
     778.887     779.241     347.500      67.375
     784.230     779.798     347.625      67.375
     789.573     780.365     347.750      67.375
     794.914     780.943     347.875      67.375
     800.255     781.531     348.000      67.375
     805.594     782.130     348.125      67.375
     810.932     782.740     348.250      67.375
     816.269     783.360     348.375      67.375
     821.604     783.991     348.500      67.375
     826.938     784.632     348.625      67.375
     832.271     785.284     348.750      67.375
     837.603     785.946     348.875      67.375
     842.933     786.619     349.000      67.375
     848.263     787.302     349.125      67.375
     853.590     787.996     349.250      67.375
     858.917     788.700     349.375      67.375
     864.241     789.415     349.500      67.375
     869.565     790.141     349.625      67.375
     874.887     790.877     349.750      67.375
     880.207     791.623     349.875      67.375
     885.526     792.380     350.000      67.375
     112.494     778.570     332.000      67.250
     117.840     777.809     332.125      67.250
     123.188     777.059     332.250      67.250
     128.538     776.319     332.375      67.250
     133.888     775.590     332.500      67.250
     139.241     774.871     332.625      67.250
     144.594     774.163     332.750      67.250
     149.949     773.466     332.875      67.250
     155.306     772.779     333.000      67.250
     160.663     772.103     333.125      67.250
     166.023     771.437     333.250      67.250
     171.383     770.782     333.375      67.250
     176.745     770.138     333.500      67.250
     182.107     769.504     333.625      67.250
     187.472     768.880     333.750      67.250
     192.837     768.268     333.875      67.250
     198.204     767.666     334.000      67.250
     203.571     767.074     334.125      67.250
     208.940     766.493     334.250      67.250
     214.310     765.923     334.375      67.250
     219.682     765.364     334.500      67.250
     225.054     764.815     334.625      67.250
     230.427     764.276     334.750      67.250
     235.802     763.749     334.875      67.250
     241.177     763.232     335.000      67.250
     246.553     762.725     335.125      67.250
     251.931     762.229     335.250      67.250
     257.309     761.744     335.375      67.250
     262.689     761.269     335.500      67.250
     268.069     760.806     335.625      67.250
     273.450     760.352     335.750      67.250
     278.832     759.910     335.875      67.250
     284.215     759.478     336.000      67.250
     289.599     759.056     336.125      67.250
     294.984     758.646     336.250      67.250
     300.369     758.246     336.375      67.250
     305.755     757.856     336.500      67.250
     311.142     757.477     336.625      67.250
     316.530     757.109     336.750      67.250
     321.918     756.752     336.875      67.250
     327.307     756.405     337.000      67.250
     332.697     756.069     337.125      67.250
     338.087     755.743     337.250      67.250
     343.479     755.429     337.375      67.250
     348.870     755.124     337.500      67.250
     354.262     754.831     337.625      67.250
     359.655     754.548     337.750      67.250
