TimeBeginning,ElPanama_raw,ElPanama_KNN
2017-03-25 08:00:00,37.37423,37.37423
2017-03-25 09:00:00,9.76706,9.76706
2017-03-25 10:00:00,12.50027,12.50027
2017-03-25 11:00:00,19.273670000000003,19.273670000000003
2017-03-25 12:00:00,,19.147436887372454
2017-03-25 13:00:00,,19.579396544561494
2017-03-25 14:00:00,,19.86662027734253
2017-03-25 15:00:00,,19.587957465291574
2017-03-25 16:00:00,,19.230089785174467
2017-03-25 17:00:00,,19.19377476616678
2017-03-25 18:00:00,,18.77873833847642
2017-03-25 19:00:00,,18.61578124672798
2017-03-25 20:00:00,,18.388708772618354
2017-03-25 21:00:00,,18.082560145081136
2017-03-25 22:00:00,,17.67169360644528
2017-03-25 23:00:00,,17.11081672367386
2017-03-26 00:00:00,,16.312693635299496
2017-03-26 01:00:00,,15.081730303910973
2017-03-26 02:00:00,,12.846122774174344
2017-03-26 03:00:00,6.68405,6.68405
2017-03-26 04:00:00,,12.358192124694618
2017-03-26 05:00:00,,13.598802156931962
2017-03-26 06:00:00,,13.311486003632172
2017-03-26 07:00:00,,11.376309569456597
2017-03-26 08:00:00,4.64567,4.64567
2017-03-26 09:00:00,,11.426839519765034
2017-03-26 10:00:00,,13.89992166436037
2017-03-26 11:00:00,,15.256496704585427
2017-03-26 12:00:00,,16.14226055652788
2017-03-26 13:00:00,,16.77864945177191
2017-03-26 14:00:00,,17.26406266938681
2017-03-26 15:00:00,,17.649695653855797
2017-03-26 16:00:00,,17.965176890653403
2017-03-26 17:00:00,,18.22901881792534
2017-03-26 18:00:00,,18.453475147764767
2017-03-26 19:00:00,,18.647029522118146
2017-03-26 20:00:00,,18.815770398332088
2017-03-26 21:00:00,,18.964197610919157
2017-03-26 22:00:00,,19.095719250729257
2017-03-26 23:00:00,,19.212970448998906
2017-03-27 00:00:00,,19.31802502185842
2017-03-27 01:00:00,,19.41254015230369
2017-03-27 02:00:00,,19.49785782588744
2017-03-27 03:00:00,,19.575077531133225
2017-03-27 04:00:00,,19.645109385131356
2017-03-27 05:00:00,,19.708713628005423
2017-03-27 06:00:00,,19.76653043760784
2017-03-27 07:00:00,,19.81910274881601
2017-03-27 08:00:00,,19.86689393683857
2017-03-27 09:00:00,,19.91030167527035
2017-03-27 10:00:00,,19.94966890765322
2017-03-27 11:00:00,,19.985292614674506
2017-03-27 12:00:00,,20.017430879253805
2017-03-27 13:00:00,,20.046308623829834
2017-03-27 14:00:00,,20.072122301934012
2017-03-27 15:00:00,,20.095043758827803
2017-03-27 16:00:00,,20.115223426286992
2017-03-27 17:00:00,,20.13279297953237
2017-03-27 18:00:00,,20.147867556354893
2017-03-27 19:00:00,,20.16054761721481
2017-03-27 20:00:00,,20.17092050876658
2017-03-27 21:00:00,,20.179061780620266
2017-03-27 22:00:00,,20.185036295282075
2017-03-27 23:00:00,,20.188899163453364
2017-03-28 00:00:00,,20.190696530711364
2017-03-28 01:00:00,,20.190466236675213
2017-03-28 02:00:00,,20.1882383637978
2017-03-28 03:00:00,,20.184035689704615
2017-03-28 04:00:00,,20.177874054361684
2017-03-28 05:00:00,,20.169762651169833
2017-03-28 06:00:00,,20.159704249253295
2017-03-28 07:00:00,,20.14769535265905
2017-03-28 08:00:00,,20.133726300847414
2017-03-28 09:00:00,,20.11778131368417
2017-03-28 10:00:00,,20.099838483097944
2017-03-28 11:00:00,,20.079869712609916
2017-03-28 12:00:00,,20.057840605045122
2017-03-28 13:00:00,,20.033710297869895
2017-03-28 14:00:00,,20.00743124474299
2017-03-28 15:00:00,,19.97894894099583
2017-03-28 16:00:00,,19.948201589845638
2017-03-28 17:00:00,,19.91511970516982
2017-03-28 18:00:00,,19.879625645604435
2017-03-28 19:00:00,,19.841633073543385
2017-03-28 20:00:00,,19.801046331274936
2017-03-28 21:00:00,,19.757759724957335
2017-03-28 22:00:00,,19.711656705359147
2017-03-28 23:00:00,,19.66260893221311
2017-03-29 00:00:00,,19.610475206585846
2017-03-29 01:00:00,,19.555100252760724
2017-03-29 02:00:00,,19.496313327659553
2017-03-29 03:00:00,,19.433926631652536
2017-03-29 04:00:00,,19.367733489551572
2017-03-29 05:00:00,,19.29750626442689
2017-03-29 06:00:00,,19.222993959344542
2017-03-29 07:00:00,,19.143919452820153
2017-03-29 08:00:00,,19.05997630223442
2017-03-29 09:00:00,,18.97082503501183
2017-03-29 10:00:00,,18.87608882916173
2017-03-29 11:00:00,,18.77534846165161
2017-03-29 12:00:00,,18.668136373425337
2017-03-29 13:00:00,,18.55392966147405
2017-03-29 14:00:00,,18.432141758085677
2017-03-29 15:00:00,,18.30211249076387
2017-03-29 16:00:00,,18.16309612679083
2017-03-29 17:00:00,,18.01424688430648
2017-03-29 18:00:00,,17.854601222332988
2017-03-29 19:00:00,,17.683055982399058
2017-03-29 20:00:00,,17.498341107505677
2017-03-29 21:00:00,,17.298985149384638
2017-03-29 22:00:00,,17.083270988690252
2017-03-29 23:00:00,,16.84917795137248
2017-03-30 00:00:00,,16.59430446915195
2017-03-30 01:00:00,,16.315761947607868
2017-03-30 02:00:00,,16.010024237626542
2017-03-30 03:00:00,,15.672705172525372
2017-03-30 04:00:00,,15.298212372230203
2017-03-30 05:00:00,,14.879172267763199
2017-03-30 06:00:00,,14.405393305118189
2017-03-30 07:00:00,,13.861790581651007
2017-03-30 08:00:00,,13.223633476755177
2017-03-30 09:00:00,,12.443525289340428
2017-03-30 10:00:00,,11.40524731156624
2017-03-30 11:00:00,,9.671684383506708
2017-03-30 12:00:00,2.21138,2.21138
2017-03-30 13:00:00,19.11467,19.11467
2017-03-30 14:00:00,7.553780000000001,7.553780000000001
2017-03-30 15:00:00,,11.332179867722747
2017-03-30 16:00:00,,12.324197303268186
2017-03-30 17:00:00,,13.013570030119377
2017-03-30 18:00:00,,13.580268082010704
2017-03-30 19:00:00,,14.069093712179262
2017-03-30 20:00:00,,14.499461172129328
2017-03-30 21:00:00,,14.882841771605895
2017-03-30 22:00:00,,15.227194629217607
2017-03-30 23:00:00,,15.53851191988687
2017-03-31 00:00:00,,15.82150835890076
2017-03-31 01:00:00,,16.079992521699342
2017-03-31 02:00:00,,16.317095372594967
2017-03-31 03:00:00,,16.53542403986373
2017-03-31 04:00:00,,16.737171517832394
2017-03-31 05:00:00,,16.924198032432415
2017-03-31 06:00:00,,17.09809303846021
2017-03-31 07:00:00,,17.26022339642206
2017-03-31 08:00:00,,17.41177137898982
2017-03-31 09:00:00,,17.553765020373298
2017-03-31 10:00:00,,17.687102598715477
2017-03-31 11:00:00,,17.81257255952982
2017-03-31 12:00:00,,17.93086985510504
2017-03-31 13:00:00,,18.04260943817409
2017-03-31 14:00:00,,18.148337476326983
2017-03-31 15:00:00,,18.248540726674115
2017-03-31 16:00:00,,18.34365441505986
2017-03-31 17:00:00,,18.43406889185736
2017-03-31 18:00:00,,18.520135280933022
2017-03-31 19:00:00,,18.602170295437585
2017-03-31 20:00:00,,18.68046036055792
2017-03-31 21:00:00,,18.75526515698933
2017-03-31 22:00:00,,18.826820677993805
2017-03-31 23:00:00,,18.895341876250114
