,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-12 15:00:00,0.0,0.0,0.0,0.0
2017-03-12 16:00:00,0.0,0.0,3.9193686999999997,0.7633096833333333
2017-03-12 17:00:00,29.873027,7.5783346,51.926443,28.7164894
2017-03-12 18:00:00,0.34602563999999997,0.044134260999999994,1.7404774,0.5010783234444445
2017-03-12 19:00:00,0.0,0.0,0.0,0.0
2017-03-12 20:00:00,0.0,0.0,0.0,0.0
2017-03-12 21:00:00,0.0,0.0,0.0,0.0
2017-03-12 22:00:00,0.0,0.0,0.0,0.0
2017-03-12 23:00:00,19.79282,0.0,671.3627399999999,183.53704133333335
2017-03-13 00:00:00,0.026895123,0.0040700269999999995,0.067196432,0.02835609777777778
2017-03-13 01:00:00,0.0,0.0,0.0,0.0
2017-03-13 02:00:00,0.0,0.0,0.0,0.0
2017-03-13 03:00:00,0.0,0.0,0.0,0.0
2017-03-13 04:00:00,0.0,0.0,0.0,0.0
2017-03-13 05:00:00,0.0,0.0,10.863679999999999,2.3770554444444443
2017-03-13 06:00:00,0.0,0.0,0.083260474,0.016836867444444445
2017-03-13 07:00:00,0.0,0.0,0.0,0.0
2017-03-13 08:00:00,0.0,0.0,0.0,0.0
2017-03-13 09:00:00,0.0,0.0,0.0,0.0
2017-03-13 10:00:00,0.0,0.0,0.0,0.0
2017-03-13 11:00:00,62.03110399999999,0.0,80.41695399999999,29.26088407777777
2017-03-13 12:00:00,2.3818777,0.012624206,8.1680901,2.873479039555556
2017-03-13 13:00:00,0.0,0.0,0.0,0.0
2017-03-13 14:00:00,0.0,0.0,0.0,0.0
2017-03-13 15:00:00,0.0,0.0,0.0,0.0
2017-03-13 16:00:00,0.0,0.0,3.7060956000000003,0.8547445
2017-03-13 17:00:00,26.174686,9.639531499999999,34.807537,23.990884277777777
2017-03-13 18:00:00,0.0,0.0,0.0,0.0
2017-03-13 19:00:00,0.0,0.0,0.0,0.0
2017-03-13 20:00:00,0.0,0.0,0.0,0.0
2017-03-13 21:00:00,0.0,0.0,0.0,0.0
2017-03-13 22:00:00,0.0,0.0,0.0,0.0
2017-03-13 23:00:00,0.0,0.0,25.657642000000003,4.009305444444445
2017-03-14 00:00:00,0.043136716,0.010354901000000001,0.090390863,0.04385624955555555
2017-03-14 01:00:00,0.0,0.0,0.0,0.0
2017-03-14 02:00:00,0.0,0.0,0.0,0.0
2017-03-14 03:00:00,0.0,0.0,0.0,0.0
2017-03-14 04:00:00,0.0,0.0,0.0,0.0
2017-03-14 05:00:00,0.6863160100000001,0.0,38.352511,9.504154145555555
2017-03-14 06:00:00,0.0026961489,0.0,0.6002341,0.1266468456
2017-03-14 07:00:00,0.0,0.0,0.0,0.0
2017-03-14 08:00:00,0.0,0.0,0.0,0.0
2017-03-14 09:00:00,0.0,0.0,0.0,0.0
2017-03-14 10:00:00,0.0,0.0,0.0,0.0
2017-03-14 11:00:00,0.0,0.0,62.439307,10.68255042222222
2017-03-14 12:00:00,6.6896646,1.6806431,12.096031,6.565444166666667
2017-03-14 13:00:00,0.0,0.0,0.0,0.0
2017-03-14 14:00:00,0.0,0.0,0.0,0.0
2017-03-14 15:00:00,0.0,0.0,0.0,0.0
2017-03-14 16:00:00,0.0,0.0,5.4395027,1.4640465111111112
2017-03-14 17:00:00,24.223686,8.440819300000001,35.323781,22.532413811111113
2017-03-14 18:00:00,3.7449115,1.1885278,6.117001699999999,3.6046676222222223
2017-03-14 19:00:00,0.0,0.0,0.0,0.0
2017-03-14 20:00:00,0.0,0.0,0.0,0.0
2017-03-14 21:00:00,0.0,0.0,0.0,0.0
2017-03-14 22:00:00,0.0,0.0,0.0,0.0
2017-03-14 23:00:00,0.0,0.0,0.0,0.0
2017-03-15 00:00:00,0.0,0.0,0.0,0.0
2017-03-15 01:00:00,0.0,0.0,0.0,0.0
2017-03-15 02:00:00,0.0,0.0,0.0,0.0
2017-03-15 03:00:00,0.0,0.0,0.0,0.0
2017-03-15 04:00:00,0.0,0.0,0.0,0.0
2017-03-15 05:00:00,38.081798,0.0,56.869892,24.16941696666667
2017-03-15 06:00:00,1.0162247,0.043269861,1.4195891,0.8083154556666666
2017-03-15 07:00:00,0.0,0.0,0.0,0.0
2017-03-15 08:00:00,0.0,0.0,0.0,0.0
2017-03-15 09:00:00,0.0,0.0,0.0,0.0
2017-03-15 10:00:00,0.0,0.0,0.0,0.0
2017-03-15 11:00:00,0.0,0.0,0.0,0.0
2017-03-15 12:00:00,7.2746038,2.0976606,9.3479466,5.522977088888889
2017-03-15 13:00:00,0.0,0.0,0.0,0.0
2017-03-15 14:00:00,0.0,0.0,0.0,0.0
2017-03-15 15:00:00,0.0,0.0,0.0,0.0
2017-03-15 16:00:00,1.0192426,0.0,38.512771,12.19015221111111
2017-03-15 17:00:00,35.172212,22.264781,39.956558,31.354772
2017-03-15 18:00:00,0.18019838000000002,0.042555623,5.9203949,1.9431670246666666
2017-03-15 19:00:00,0.0,0.0,0.053977061,0.014436766222222223
2017-03-15 20:00:00,0.0,0.0,0.0,0.0
2017-03-15 21:00:00,0.0,0.0,0.0,0.0
2017-03-15 22:00:00,0.0,0.0,0.0,0.0
2017-03-15 23:00:00,590.6166,0.0,1255.2482,583.9102344444444
2017-03-16 00:00:00,0.052900504,0.019899911,0.067831287,0.045945704222222224
2017-03-16 01:00:00,0.0,0.0,0.0,0.0
2017-03-16 02:00:00,0.0,0.0,0.0,0.0
2017-03-16 03:00:00,0.0,0.0,0.0,0.0
2017-03-16 04:00:00,0.0,0.0,0.0,0.0
2017-03-16 05:00:00,994.8971,0.25083361,1802.3419,682.0759964511112
2017-03-16 06:00:00,0.053507826,0.011227573999999999,0.078075857,0.04621471500000001
2017-03-16 07:00:00,0.0,0.0,0.0,0.0
2017-03-16 08:00:00,0.0,0.0,0.0,0.0
2017-03-16 09:00:00,0.0,0.0,0.0,0.0
2017-03-16 10:00:00,0.0,0.0,0.0,0.0
2017-03-16 11:00:00,0.0,0.0,94.703406,10.522600666666667
2017-03-16 12:00:00,0.38211027,0.0069872832000000005,1.1304855,0.5144634150222221
2017-03-16 13:00:00,0.0,0.0,0.0,0.0
2017-03-16 14:00:00,0.0,0.0,0.0,0.0
2017-03-16 15:00:00,0.0,0.0,0.0,0.0
2017-03-16 16:00:00,246.93232000000003,0.0,1552.0027,548.8724265555555
2017-03-16 17:00:00,221.92091000000002,131.44713,276.15725,209.54196444444443
2017-03-16 18:00:00,145.64069999999998,0.051995936,1105.8451,392.4104079051111
2017-03-16 19:00:00,2.5053932,0.0,42.182899000000006,12.735659487111112
2017-03-16 20:00:00,0.0,0.0,0.0,0.0
2017-03-16 21:00:00,0.0,0.0,0.0,0.0
2017-03-16 22:00:00,489.45360999999997,0.0,7081.7303,2417.478790222222
2017-03-16 23:00:00,735.2076900000001,345.23575,907.6267,674.2230311111111
2017-03-17 00:00:00,0.034674905,0.016527034,4030.4163,1284.9378517663333
2017-03-17 01:00:00,0.0,0.0,127.02621,32.10444947777778
2017-03-17 02:00:00,0.0,0.0,0.0,0.0
2017-03-17 03:00:00,0.0,0.0,0.0,0.0
2017-03-17 04:00:00,0.0,0.0,0.0,0.0
2017-03-17 05:00:00,1106.8869,0.0,2235.6678,813.1804913333333
2017-03-17 06:00:00,1.3836893,0.011333474,3.1829036,1.4682126403333333
2017-03-17 07:00:00,0.0,0.0,0.0,0.0
2017-03-17 08:00:00,0.0,0.0,0.0,0.0
2017-03-17 09:00:00,0.0,0.0,0.0,0.0
2017-03-17 10:00:00,0.0,0.0,0.0,0.0
2017-03-17 11:00:00,0.0,0.0,6935.7357,1606.6591666666668
2017-03-17 12:00:00,0.4171454,0.26244254,663.8054,149.70254363555557
2017-03-17 13:00:00,0.0,0.0,20.209462,3.1612723666666667
2017-03-17 14:00:00,0.0,0.0,0.0,0.0
2017-03-17 15:00:00,0.0,0.0,0.0,0.0
2017-03-17 16:00:00,150.31302000000002,16.298965,444.43039,183.13643166666668
2017-03-17 17:00:00,64.373824,37.550923000000004,77.20872999999999,56.91732499999999
2017-03-17 18:00:00,39.530682,0.058378841,204.04386,75.20749458788889
2017-03-17 19:00:00,0.5806536999999999,0.0,5.941788900000001,1.9874160357777777
2017-03-17 20:00:00,0.0,0.0,0.0,0.0
2017-03-17 21:00:00,0.0,0.0,0.0,0.0
2017-03-17 22:00:00,0.0,0.0,80.03204099999999,8.892449
2017-03-17 23:00:00,1011.0027,840.0040700000001,1164.9767000000002,990.4911133333333
2017-03-18 00:00:00,0.058375470000000006,0.015897056,396.88052,64.49477396344443
2017-03-18 01:00:00,0.0,0.0,6.4208239,0.7134248777777779
2017-03-18 02:00:00,0.0,0.0,0.0,0.0
2017-03-18 03:00:00,0.0,0.0,0.0,0.0
2017-03-18 04:00:00,0.0,0.0,0.0,0.0
2017-03-18 05:00:00,953.57175,336.22663,1957.4682,1236.6247244444446
2017-03-18 06:00:00,0.0,0.0,1202.4178,270.9813633333333
2017-03-18 07:00:00,0.0,0.0,107.21831,23.834256
2017-03-18 08:00:00,0.0,0.0,0.0,0.0
2017-03-18 09:00:00,0.0,0.0,0.0,0.0
2017-03-18 10:00:00,0.0,0.0,0.0,0.0
2017-03-18 11:00:00,0.0,0.0,0.0,0.0
2017-03-18 12:00:00,1.569752,0.025565217,5.510942600000001,2.323943345777778
2017-03-18 13:00:00,0.0,0.0,0.0,0.0
2017-03-18 14:00:00,0.0,0.0,0.0,0.0
